Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_OUT010,Outlet_OUT013,Outlet_OUT017,Outlet_OUT018,Outlet_OUT019,Outlet_OUT027,Outlet_OUT035,Outlet_OUT045,Outlet_OUT046,Outlet_OUT049
FDT16,0.31795177136052394,1,0.1574040099357663,5,0.9717290100442109,OUT018,2009,1,2,2,4165.2448,False,False,False,True,False,False,False,False,False,False
NCJ17,0.18606728192914557,0,0.496300187045192,8,0.23401007816691458,OUT017,2007,2,1,1,511.3344,False,False,True,False,False,False,False,False,False,False
NCY29,0.5415302173265852,0,0.2525493952000017,8,0.10697441069209301,OUT035,2004,2,1,1,509.337,False,False,False,False,False,False,True,False,False,False
NCQ18,0.666567430782971,0,0.4390368513690346,9,0.28557069997079776,OUT035,2004,2,1,1,2496.75,False,False,False,False,False,False,True,False,False,False
FDS02,0.33581423042572195,1,0.47357844624726464,4,0.6998748718157678,OUT049,1999,1,0,1,2926.191,False,False,False,False,False,False,False,False,False,True
NCK31,0.3774933015778505,0,0.08283663164210393,11,0.08054638741179906,OUT018,2009,1,2,2,820.2656,False,False,False,True,False,False,False,False,False,False
FDH60,0.9017564751414111,1,0.2628854169671731,0,0.6978867428641282,OUT027,1985,1,2,3,5499.508,False,False,False,False,False,True,False,False,False,False
FDO19,0.782673414706758,1,0.045977526855875236,6,0.07221356341978555,OUT046,1997,2,0,1,777.6544,False,False,False,False,False,False,False,False,True,False
DRF37,0.7558797261089609,0,0.27596885451042336,14,0.9851552472342768,OUT035,2004,2,1,1,6311.784,False,False,False,False,False,False,True,False,False,False
FDN21,0.8362607919023519,0,0.2511326776223561,13,0.5506556920590292,OUT013,1987,0,2,1,3705.8428,False,True,False,False,False,False,False,False,False,False
FDM14,0.5504614468591842,0,0.03425809619194874,3,0.32570424926485075,OUT035,2004,2,1,1,759.6778,False,False,False,False,False,False,True,False,False,False
FDO08,0.3896993152724025,1,0.18185784969707922,6,0.5698790823706783,OUT018,2009,1,2,2,1973.4312,False,False,False,True,False,False,False,False,False,False
FDS27,0.33581423042572195,1,0.031677785781006516,10,0.695340036265102,OUT017,2007,2,1,1,3731.809,False,False,True,False,False,False,False,False,False,False
DRM59,0.07889252753795772,0,8.166147638327682e-05,7,0.520418644608792,OUT049,1999,1,0,1,2922.1962,False,False,False,False,False,False,False,False,False,True
NCO29,0.3926763917832688,0,0.10112442614577433,8,0.559267804874736,OUT017,2007,2,1,1,2302.3364,False,False,True,False,False,False,False,False,False,False
FDC32,0.8213754093480203,0,0.557936653977517,6,0.2578803591195866,OUT019,1985,2,0,0,277.6386,False,False,False,False,True,False,False,False,False,False
DRA12,0.41947008038106576,0,0.13096186116854752,14,0.4699751780996815,OUT018,2009,1,2,2,850.8924,False,False,False,True,False,False,False,False,False,False
FDI14,0.5683239059243823,0,0.29213650919241174,3,0.45823570958037063,OUT027,1985,1,2,3,1976.0944,False,False,False,False,False,True,False,False,False,False
DRG51,0.44924084548972903,0,0.02819266188980582,4,0.5613900603739245,OUT046,1997,2,0,1,2302.3364,False,False,False,False,False,False,False,False,True,False
FDR33,0.1640369157487347,0,0.15074491308054344,13,0.33687410440817933,OUT019,1985,2,0,0,659.142,False,False,False,False,True,False,False,False,False,False
FDS23,0.004763322417386084,0,0.4598352082879857,1,0.406239600948054,OUT017,2007,2,1,1,1798.9916,False,False,True,False,False,False,False,False,False,False
NCF43,0.23548675200952657,0,0.16823644593594442,9,0.4709582068469057,OUT045,2002,2,1,1,2004.058,False,False,False,False,False,False,False,True,False,False
DRN37,0.30038701994641254,0,0.3150982337492963,14,0.5773630041630164,OUT035,2004,2,1,1,1838.2738,False,False,False,False,False,False,True,False,False,False
FDX57,0.7558797261089609,1,0.15288902679228134,13,0.2785112292782973,OUT017,2007,2,1,1,1458.102,False,False,True,False,False,False,False,False,False,False
NCC42,0.6219112831199762,0,0.14425126042171235,8,0.46347428505456745,OUT045,2002,2,1,1,1685.8056,False,False,False,False,False,False,False,True,False,False
FDS47,0.7261089610002978,0,0.4196245088332625,1,0.23937174446006423,OUT046,1997,2,0,1,1494.0552,False,False,False,False,False,False,False,False,True,False
DRK35,0.22685323012801428,0,0.39225801984815156,7,0.03378885425367914,OUT010,1998,2,2,0,75.9012,True,False,False,False,False,False,False,False,False,False
DRF37,0.7558797261089609,0,0.2140152993535839,14,0.9762417741376852,OUT019,1985,2,0,0,788.973,False,False,False,False,True,False,False,False,False,False
DRI23,0.8511461744566837,0,0.4475370871674055,7,0.5541964631338753,OUT018,2009,1,2,2,3530.0716,False,False,False,True,False,False,False,False,False,False
FDB28,0.12265555224769276,0,0.3073943825208564,4,0.7107544024068075,OUT017,2007,2,1,1,1186.4556,False,False,True,False,False,False,False,False,False,False
FDU50,0.07115212860970527,1,0.2461459923808959,4,0.35665607236721475,OUT049,1999,1,0,1,572.588,False,False,False,False,False,False,False,False,False,True
FDD22,0.3242036320333432,0,0.3273623362200526,13,0.34832324837520123,OUT018,2009,1,2,2,3467.4864,False,False,False,True,False,False,False,False,False,False
FDG04,0.5087823757070555,0,0.008826472991939489,5,0.6693585355418373,OUT035,2004,2,1,1,4303.0654,False,False,False,False,False,False,True,False,False,False
FDM08,0.3301577850550759,1,0.1737111773232369,6,0.8137525551956211,OUT049,1999,1,0,1,671.1264,False,False,False,False,False,False,False,False,False,True
FDI28,0.5802322119678476,0,0.07948899409141623,5,0.20263380396471284,OUT027,1985,1,2,3,1901.5248,False,False,False,False,False,True,False,False,False,False
FDM57,0.4224471568919321,1,0.24851961321980964,13,0.22156686972407283,OUT045,2002,2,1,1,503.3448,False,False,False,False,False,False,False,True,False,False
NCS17,0.8362607919023519,0,0.2621113994410931,8,0.2689050519867707,OUT027,1985,1,2,3,4065.3748,False,False,False,False,False,True,False,False,False,False
FDX44,0.28252456088121464,0,0.13790502231963606,6,0.25096605070323064,OUT018,2009,1,2,2,1249.0408,False,False,False,True,False,False,False,False,False,False
DRE03,0.8958023221196785,0,0.07281642832039605,4,0.05977035497694383,OUT045,2002,2,1,1,614.5334,False,False,False,False,False,False,False,True,False,False
FDT46,0.40458469782673406,0,0.09591842968312825,13,0.08578496288599582,OUT018,2009,1,2,2,607.2096,False,False,False,True,False,False,False,False,False,False
FDW60,0.05269425424233404,1,0.047730824564710825,0,0.6232937065786525,OUT045,2002,2,1,1,3175.866,False,False,False,False,False,False,False,True,False,False
FDE44,0.6010717475439118,0,0.5543805529317354,6,0.083104129739421,OUT017,2007,2,1,1,788.3072,False,False,True,False,False,False,False,False,False,False
FDT24,0.46412622804406073,1,0.595112923439381,0,0.20052258419412014,OUT035,2004,2,1,1,695.0952,False,False,False,False,False,False,True,False,False,False
FDO20,0.493896993152724,1,0.49496693902551775,6,0.9441838314691442,OUT017,2007,2,1,1,2271.0438,False,False,True,False,False,False,False,False,False,False
FDV47,0.7469484965763622,0,0.17057901734695785,1,0.23033518054451987,OUT049,1999,1,0,1,1860.2452,False,False,False,False,False,False,False,False,False,True
FDZ26,0.41947008038106576,1,0.46673674761945255,4,0.8885128252144328,OUT013,1987,0,2,1,2868.2664,False,True,False,False,False,False,False,False,False,False
FDK48,0.1720750223280738,0,0.11975106354036169,0,0.18780008692758524,OUT017,2007,2,1,1,1956.1204,False,False,True,False,False,False,False,False,False,False
FDX32,0.6278654361417089,1,0.5619210671027829,6,0.47363903999348045,OUT019,1985,2,0,0,433.4358,False,False,False,False,True,False,False,False,False,False
FDE56,0.7558797261089609,1,0.8641209468328491,6,0.1355246894715754,OUT019,1985,2,0,0,247.6776,False,False,False,False,True,False,False,False,False,False
DRJ01,0.09407561774337597,0,0.37708730108546623,14,0.551080143158867,OUT018,2009,1,2,2,644.4944,False,False,False,True,False,False,False,False,False,False
FDC53,0.24560881214647218,0,0.03963095667004316,5,0.28204096462454753,OUT010,1998,2,2,0,98.5384,True,False,False,False,False,False,False,False,False,False
NCN07,0.8303066388806193,0,0.10630082444203598,11,0.42970750225807985,OUT035,2004,2,1,1,1318.284,False,False,False,False,False,False,True,False,False,False
FDI28,0.5802322119678476,0,0.07985582789833208,5,0.20433160836406364,OUT013,1987,0,2,1,1743.0644,False,True,False,False,False,False,False,False,False,False
NCO55,0.4909199166418577,0,0.5147270704584959,11,0.3158077474210351,OUT019,1985,2,0,0,214.3876,False,False,False,False,True,False,False,False,False,False
FDP46,0.6427508186960404,0,0.20953349965617835,13,0.24190741533049462,OUT046,1997,2,0,1,1797.66,False,False,False,False,False,False,False,False,True,False
FDX26,0.782673414706758,0,0.2998768742619535,4,0.6419364477857236,OUT013,1987,0,2,1,2736.438,False,True,False,False,False,False,False,False,False,False
FDD56,0.6338195891634415,1,0.3394106162235301,6,0.6125483025351616,OUT046,1997,2,0,1,2451.4756,False,False,False,False,False,False,False,False,True,False
FDP12,0.3122953259898779,1,0.14603696337070468,0,0.01611810606523645,OUT017,2007,2,1,1,352.874,False,False,True,False,False,False,False,False,False,False
FDT40,0.08514438821077702,0,0.31201372855937815,5,0.40016315900277766,OUT027,1985,1,2,3,2543.356,False,False,False,False,False,True,False,False,False,False
FDV57,0.6367966656743078,1,0.159351547137083,13,0.6302080149950084,OUT018,2009,1,2,2,3056.022,False,False,False,True,False,False,False,False,False,False
FDZ09,0.7767192616850254,0,0.3448795635921875,13,0.5704486957466605,OUT017,2007,2,1,1,3111.9492,False,False,True,False,False,False,False,False,False,False
FDA07,0.1783268830008931,1,0.09593968372373152,6,0.3808056421435799,OUT035,2004,2,1,1,2082.6224,False,False,False,False,False,False,True,False,False,False
FDV36,0.8422149449240846,0,0.07942087408445596,0,0.4066750877764874,OUT027,1985,1,2,3,3415.554,False,False,False,False,False,True,False,False,False,False
FDQ01,0.9017564751414111,1,0.5186524407632439,3,0.9482721444627809,OUT035,2004,2,1,1,3570.0196,False,False,False,False,False,False,True,False,False,False
FDW46,0.5028282226853229,1,0.2293777809430101,13,0.14625905778647055,OUT013,1987,0,2,1,391.4904,False,True,False,False,False,False,False,False,False,False
FDW19,0.46412622804406073,1,0.12136195715149264,6,0.33390294670931553,OUT027,1985,1,2,3,4504.137,False,False,False,False,False,True,False,False,False,False
FDY01,0.43137838642453114,1,0.5488725210199752,3,0.35056859469334256,OUT049,1999,1,0,1,1382.2008,False,False,False,False,False,False,False,False,False,True
FDG60,0.9404584697826734,0,0.19775120367084748,0,0.8589684819591304,OUT049,1999,1,0,1,2577.9776,False,False,False,False,False,False,False,False,False,True
FDL22,0.7320631140220304,0,0.11494274412585934,13,0.2506757261509416,OUT049,1999,1,0,1,996.0368,False,False,False,False,False,False,False,False,False,True
DRK01,0.18309020541827925,0,0.19907573265311213,14,0.2663583453877446,OUT045,2002,2,1,1,1134.5232,False,False,False,False,False,False,False,True,False,False
FDO12,0.666567430782971,0,0.17782899338445224,0,0.696334100740922,OUT013,1987,0,2,1,1761.7068,False,True,False,False,False,False,False,False,False,False
FDX12,0.8124441798154212,1,0.07903804192432905,0,0.8935952026838894,OUT046,1997,2,0,1,4097.3332,False,False,False,False,False,False,False,False,True,False
FDR28,0.5534385233700505,1,0.07859402679397294,5,0.5671982492241033,OUT049,1999,1,0,1,2609.936,False,False,False,False,False,False,False,False,False,True
FDH57,0.3774933015778505,0,0.11323210600719957,6,0.4314053066574307,OUT017,2007,2,1,1,3295.71,False,False,True,False,False,False,False,False,False,False
FDC04,0.657636201250372,0,0.14482939660734234,4,0.898543453605797,OUT018,2009,1,2,2,2175.1686,False,False,False,True,False,False,False,False,False,False
NCI06,0.40160762131586786,0,0.15338064422962838,9,0.6374236836922492,OUT013,1987,0,2,1,3775.086,False,True,False,False,False,False,False,False,False,False
NCY53,0.919618934206609,0,0.1910817178124813,8,0.34110757967796046,OUT017,2007,2,1,1,1565.9616,False,False,True,False,False,False,False,False,False,False
FDR22,0.8809169395653469,1,0.053235278332363266,13,0.3466254439758505,OUT017,2007,2,1,1,2908.2144,False,False,True,False,False,False,False,False,False,False
FDM33,0.657636201250372,0,0.2869044979068669,13,0.8076871489789405,OUT013,1987,0,2,1,5509.495,False,True,False,False,False,False,False,False,False,False
FDO57,0.964275081869604,0,0.6086607659623993,13,0.5440096367377707,OUT019,1985,2,0,0,160.4578,False,False,False,False,True,False,False,False,False,False
FDO56,0.33581423042572195,1,0.14481881192475254,6,0.3700823095572805,OUT018,2009,1,2,2,1640.5312,False,False,False,True,False,False,False,False,False,False
FDO58,0.8958023221196785,0,0.12504050449233392,13,0.5669079246718144,OUT027,1985,1,2,3,2631.2416,False,False,False,False,False,True,False,False,False,False
FDQ45,0.2944328669246799,1,0.0259897418959278,13,0.6475884386311622,OUT035,2004,2,1,1,2572.6512,False,False,False,False,False,False,True,False,False,False
FDO60,0.919618934206609,0,0.10721411918068952,0,0.0510130798850926,OUT027,1985,1,2,3,624.5204,False,False,False,False,False,True,False,False,False,False
FDI34,0.3629056266746055,1,0.2790973932003921,13,0.8424369605226522,OUT049,1999,1,0,1,3916.2356,False,False,False,False,False,False,False,False,False,True
FDJ26,0.6397737421851741,1,0.276093907212151,3,0.7819739013507733,OUT027,1985,1,2,3,4915.6014,False,False,False,False,False,True,False,False,False,False
FDV08,0.1664185769574278,0,0.08773986567100288,6,0.040558000393890625,OUT013,1987,0,2,1,587.2356,False,True,False,False,False,False,False,False,False,False
DRD60,0.6635903542721047,0,0.11816552476154171,14,0.6301969792664127,OUT018,2009,1,2,2,1817.634,False,False,False,True,False,False,False,False,False,False
FDX20,0.16731169991068773,0,0.13521194369618408,6,0.8318477544839015,OUT027,1985,1,2,3,7017.532,False,False,False,False,False,True,False,False,False,False
FDG59,0.6725215838047036,0,0.13882498497267728,15,0.03449259417721004,OUT018,2009,1,2,2,154.4656,False,False,False,True,False,False,False,False,False,False
FDN58,0.5504614468591842,1,0.18454221010813068,13,0.8485134024679285,OUT046,1997,2,0,1,5097.3648,False,False,False,False,False,False,False,False,True,False
FDV48,0.2762727002083954,1,0.16661790688639974,0,0.20617457503955886,OUT013,1987,0,2,1,785.644,False,True,False,False,False,False,False,False,False,False
FDA15,0.28252456088121464,0,0.04428050994017369,4,0.9232626367581445,OUT017,2007,2,1,1,5976.2208,False,False,True,False,False,False,False,False,False,False
FDI19,0.6278654361417089,0,0.16906435638787387,10,0.8983982913296524,OUT013,1987,0,2,1,4847.024,False,True,False,False,False,False,False,False,False,False
FDX19,0.8660315570110153,0,0.31785801774699207,6,0.8625092530339765,OUT018,2009,1,2,2,1635.8706,False,False,False,True,False,False,False,False,False,False
FDO52,0.41947008038106576,1,0.2527647718349439,5,0.598987938797547,OUT049,1999,1,0,1,4277.765,False,False,False,False,False,False,False,False,False,True
NCO05,0.16165525454004165,0,0.14989283943902176,8,0.2858610245230868,OUT045,2002,2,1,1,1970.768,False,False,False,False,False,False,False,True,False,False
NCP17,0.8809169395653469,0,0.08491752941881626,8,0.1325424960441158,OUT049,1999,1,0,1,1534.0032,False,False,False,False,False,False,False,False,False,True
FDK56,0.30604346531705867,0,0.37183345077680474,6,0.6600206113454082,OUT010,1998,2,2,0,561.2694,True,False,False,False,False,False,False,False,False,False
NCG43,0.9315272402500745,0,0.22850579110099306,9,0.26679383221617803,OUT046,1997,2,0,1,832.9158,False,False,False,False,False,False,False,False,True,False
DRM59,0.07889252753795772,0,0.0,7,0.5238142534074935,OUT027,1985,1,2,3,3229.7958,False,False,False,False,False,True,False,False,False,False
FDA47,0.35397439714200657,1,0.3829419230087866,0,0.563802640425402,OUT017,2007,2,1,1,2773.057,False,False,True,False,False,False,False,False,False,False
FDY20,0.4730574575766597,1,0.2673017680102383,6,0.2591647481476954,OUT013,1987,0,2,1,1177.1344,False,True,False,False,False,False,False,False,False,False
FDZ22,0.28818100625186066,0,0.2593041880038073,13,0.21449636330297664,OUT019,1985,2,0,0,83.225,False,False,False,False,True,False,False,False,False,False
FDB52,0.7856504912176243,0,0.09411096816277895,4,0.9540692975843641,OUT013,1987,0,2,1,2045.3376,False,True,False,False,False,False,False,False,False,False
NCS29,0.2646621018160166,0,0.2283635721172117,8,0.9915109780032463,OUT017,2007,2,1,1,2914.8724,False,False,True,False,False,False,False,False,False,False
DRC12,0.791604644239357,0,0.11989056372841198,14,0.6754239417585179,OUT049,1999,1,0,1,952.094,False,False,False,False,False,False,False,False,False,True
FDP13,0.2110747246204227,1,0.7405525167234761,3,0.04354019382135024,OUT019,1985,2,0,0,79.896,False,False,False,False,True,False,False,False,False,False
